Date,Month,Year,CustomerID,ProductType,ServiceType,Quantity,UnitPrice,Region,SalesRep,InstallationRequired,PaymentMethod,TotalRevenue,InstallationDate
8/11/2024,August,2024,5893,Inverter 3.5kVA,Maintenance,1,"?214,325",Kano,Grace,Yes,POS,"?214,325",8/17/2024
8/12/2024,August,2024,1886,Solar Panel 300W,Installation,8,"?236,118",Enugu,Grace,Yes,Transfer,"?1,888,944",8/22/2024
5/5/2024,May,2024,6854,Inverter 3.5kVA,Repair,4,"?168,870",Lagos,Ada,Yes,Cash,"?675,480",5/8/2024
5/9/2024,May,2024,6318,Solar Panel 500W,Installation,8,"?366,505",Kano,Stella,No,Transfer,"?2,932,040",
2/22/2024,February,2024,3258,Charge Controller,Product Purchase,8,"?435,383",Kano,Ada,No,Cash,"?3,483,064",
6/20/2024,June,2024,5382,Inverter 3.5kVA,Product Purchase,4,"?62,373",Kano,Tunde,Yes,Transfer,"?249,492",6/23/2024
8/5/2024,August,2024,2785,Accessories,Repair,4,"?285,525",Lagos,Ada,No,POS,"?1,142,100",
6/8/2024,June,2024,8727,Solar Panel 500W,Site Inspection,5,"?157,033",Lagos,John,No,Cash,"?785,165",
7/16/2024,July,2024,1295,Solar Panel 500W,Product Purchase,7,"?116,683",Kano,John,Yes,Transfer,"?816,781",7/19/2024
9/3/2024,September,2024,3597,Charge Controller,Installation,6,"?404,141",Ibadan,Grace,No,Cash,"?2,424,846",
11/19/2024,November,2024,1680,Charge Controller,Installation,1,"?160,421",Enugu,John,No,Cash,"?160,421",
7/21/2024,July,2024,5890,Charge Controller,Maintenance,6,"?256,125",Abuja,Ada,No,POS,"?1,536,750",
7/2/2024,July,2024,5298,Solar Panel 300W,Site Inspection,3,"?389,477",Kano,Michael,No,Cash,"?1,168,431",
5/2/2024,May,2024,1324,Accessories,Maintenance,9,"?245,945",Ibadan,John,Yes,Online Gateway,"?2,213,505",5/8/2024
9/11/2024,September,2024,8952,Solar Panel 500W,Repair,3,"?231,917",Abuja,Ada,Yes,Transfer,"?695,751",9/18/2024
10/20/2024,October,2024,1986,Charge Controller,Product Purchase,9,"?163,943",Kano,John,No,Online Gateway,"?1,475,487",
10/6/2024,October,2024,4118,Solar Panel 300W,Maintenance,5,"?171,215",Abuja,Stella,No,Cash,"?856,075",
11/20/2024,November,2024,1760,Battery 200Ah,Maintenance,8,"?297,351",Kano,Stella,No,Transfer,"?2,378,808",
4/7/2024,April,2024,8758,Accessories,Repair,9,"?17,622",Lagos,Ada,No,Online Gateway,"?158,598",
7/16/2024,July,2024,1906,Battery 200Ah,Installation,9,"?380,967",Kano,John,Yes,Online Gateway,"?3,428,703",7/19/2024
8/27/2024,August,2024,6499,Battery 200Ah,Installation,7,"?406,719",Kano,John,No,POS,"?2,847,033",
5/23/2024,May,2024,1364,Solar Panel 500W,Repair,1,"?175,549",Kano,Tunde,Yes,Online Gateway,"?175,549",6/5/2024
4/6/2024,April,2024,8769,Solar Panel 300W,Installation,8,"?15,913",Kano,Grace,No,Cash,"?127,304",
7/19/2024,July,2024,4413,Solar Panel 300W,Repair,7,"?290,199",Ibadan,Grace,No,Transfer,"?2,031,393",
5/3/2024,May,2024,9027,Battery 200Ah,Installation,4,"?118,533",Port Harcourt,John,No,Cash,"?474,132",
7/5/2024,July,2024,8939,Accessories,Repair,6,"?298,729",Ibadan,Michael,Yes,Online Gateway,"?1,792,374",7/17/2024
11/21/2024,November,2024,4081,Inverter 3.5kVA,Installation,2,"?435,525",Ibadan,Stella,Yes,Cash,"?871,050",11/25/2024
12/14/2024,December,2024,6448,Battery 200Ah,Maintenance,4,"?156,936",Lagos,John,No,Online Gateway,"?627,744",
9/15/2024,September,2024,4258,Solar Panel 500W,Maintenance,8,"?429,997",Kano,Michael,No,POS,"?3,439,976",
5/27/2024,May,2024,3107,Battery 200Ah,Installation,4,"?109,588",Ibadan,Grace,Yes,Cash,"?438,352",6/1/2024
9/8/2024,September,2024,8928,Accessories,Repair,4,"?93,133",Abuja,Ada,No,Cash,"?372,532",
12/11/2024,December,2024,3933,Accessories,Maintenance,4,"?146,613",Kano,Stella,No,POS,"?586,452",
5/26/2024,May,2024,3829,Battery 200Ah,Product Purchase,9,"?118,166",Lagos,Ada,Yes,Cash,"?1,063,494",6/1/2024
5/27/2024,May,2024,9633,Solar Panel 300W,Installation,2,"?309,127",Enugu,Grace,Yes,Online Gateway,"?618,254",6/4/2024
12/17/2024,December,2024,6006,Battery 200Ah,Product Purchase,7,"?155,470",Enugu,Grace,Yes,POS,"?1,088,290",12/31/2024
7/17/2024,July,2024,2559,Charge Controller,Product Purchase,3,"?39,759",Lagos,John,No,Cash,"?119,277",
11/3/2024,November,2024,2741,Charge Controller,Site Inspection,4,"?235,713",Abuja,Ada,No,Online Gateway,"?942,852",
5/7/2024,May,2024,6830,Inverter 3.5kVA,Product Purchase,1,"?76,353",Enugu,Grace,No,Online Gateway,"?76,353",
2/8/2024,February,2024,8523,Solar Panel 500W,Product Purchase,3,"?336,469",Lagos,Stella,No,Transfer,"?1,009,407",
12/3/2024,December,2024,1625,Solar Panel 500W,Site Inspection,2,"?252,556",Enugu,Ada,No,Transfer,"?505,112",
12/25/2024,December,2024,2690,Solar Panel 300W,Site Inspection,7,"?201,833",Kano,Ada,Yes,Transfer,"?1,412,831",1/6/2025
5/8/2024,May,2024,9282,Solar Panel 500W,Site Inspection,6,"?298,262",Port Harcourt,Ada,Yes,POS,"?1,789,572",5/11/2024
9/23/2024,September,2024,7310,Inverter 3.5kVA,Repair,1,"?94,284",Port Harcourt,Michael,No,Online Gateway,"?94,284",
5/30/2024,May,2024,4006,Charge Controller,Site Inspection,8,"?363,753",Ibadan,Michael,No,POS,"?2,910,024",
10/24/2024,October,2024,5302,Solar Panel 300W,Repair,9,"?122,752",Lagos,John,No,POS,"?1,104,768",
4/8/2024,April,2024,2088,Accessories,Installation,1,"?353,623",Kano,Ada,No,POS,"?353,623",
9/19/2024,September,2024,7007,Charge Controller,Repair,5,"?428,696",Abuja,Michael,Yes,POS,"?2,143,480",9/26/2024
9/8/2024,September,2024,5611,Inverter 3.5kVA,Installation,7,"?185,991",Abuja,Stella,No,POS,"?1,301,937",
5/23/2024,May,2024,8928,Solar Panel 300W,Site Inspection,2,"?308,225",Kano,Stella,No,Cash,"?616,450",
12/11/2024,December,2024,5490,Battery 200Ah,Site Inspection,6,"?396,646",Kano,Grace,Yes,Transfer,"?2,379,876",12/20/2024
4/21/2024,April,2024,9378,Solar Panel 500W,Installation,8,"?313,692",Abuja,Ada,No,POS,"?2,509,536",
2/29/2024,February,2024,2597,Inverter 3.5kVA,Maintenance,8,"?89,010",Lagos,John,No,Cash,"?712,080",
1/2/2024,January,2024,4747,Solar Panel 300W,Repair,8,"?395,432",Enugu,Grace,No,Cash,"?3,163,456",
10/30/2024,October,2024,3670,Charge Controller,Product Purchase,6,"?267,734",Ibadan,Michael,No,Online Gateway,"?1,606,404",
9/10/2024,September,2024,9431,Solar Panel 300W,Site Inspection,6,"?308,032",Ibadan,Grace,Yes,POS,"?1,848,192",9/15/2024
5/19/2024,May,2024,3580,Battery 200Ah,Repair,3,"?308,752",Ibadan,Michael,No,Transfer,"?926,256",
2/6/2024,February,2024,8432,Inverter 3.5kVA,Repair,2,"?24,401",Kano,Michael,No,Online Gateway,"?48,802",
6/8/2024,June,2024,9330,Solar Panel 300W,Site Inspection,5,"?70,417",Abuja,Grace,No,POS,"?352,085",
1/9/2024,January,2024,3506,Accessories,Installation,9,"?80,976",Abuja,John,No,Online Gateway,"?728,784",
8/20/2024,August,2024,5725,Inverter 3.5kVA,Site Inspection,4,"?330,103",Abuja,Tunde,Yes,Transfer,"?1,320,412",8/23/2024
4/8/2024,April,2024,5300,Inverter 3.5kVA,Repair,5,"?60,694",Enugu,Michael,Yes,Transfer,"?303,470",4/21/2024
5/26/2024,May,2024,9759,Charge Controller,Maintenance,6,"?440,637",Abuja,Ada,No,POS,"?2,643,822",
10/30/2024,October,2024,8002,Solar Panel 500W,Installation,6,"?64,625",Abuja,Michael,No,Transfer,"?387,750",
7/26/2024,July,2024,7131,Accessories,Site Inspection,4,"?382,737",Port Harcourt,Michael,Yes,Transfer,"?1,530,948",7/29/2024
5/10/2024,May,2024,9831,Battery 200Ah,Product Purchase,4,"?131,545",Enugu,Tunde,No,Transfer,"?526,180",
5/31/2024,May,2024,5537,Solar Panel 300W,Site Inspection,8,"?296,307",Kano,Grace,Yes,POS,"?2,370,456",6/3/2024
2/23/2024,February,2024,3335,Solar Panel 500W,Repair,5,"?20,036",Enugu,Ada,No,Online Gateway,"?100,180",
4/29/2024,April,2024,5321,Charge Controller,Repair,5,"?194,990",Kano,Ada,Yes,Online Gateway,"?974,950",5/13/2024
6/9/2024,June,2024,3985,Solar Panel 500W,Product Purchase,9,"?211,593",Port Harcourt,Ada,No,Online Gateway,"?1,904,337",
4/25/2024,April,2024,1559,Inverter 3.5kVA,Installation,4,"?142,635",Ibadan,Michael,No,Online Gateway,"?570,540",
3/15/2024,March,2024,1713,Inverter 3.5kVA,Repair,7,"?142,267",Lagos,Michael,No,Online Gateway,"?995,869",
4/22/2024,April,2024,5593,Battery 200Ah,Installation,5,"?374,337",Enugu,Stella,Yes,Online Gateway,"?1,871,685",4/29/2024
4/13/2024,April,2024,4988,Accessories,Installation,9,"?428,942",Kano,Tunde,No,Online Gateway,"?3,860,478",
12/5/2024,December,2024,7203,Solar Panel 300W,Site Inspection,8,"?238,125",Kano,Grace,No,Transfer,"?1,905,000",
9/10/2024,September,2024,1256,Solar Panel 300W,Installation,8,"?224,083",Port Harcourt,Ada,Yes,Online Gateway,"?1,792,664",9/19/2024
8/14/2024,August,2024,9768,Charge Controller,Repair,3,"?401,570",Kano,Ada,No,Transfer,"?1,204,710",
4/21/2024,April,2024,1037,Battery 200Ah,Repair,9,"?92,083",Kano,Stella,Yes,Cash,"?828,747",5/5/2024
4/8/2024,April,2024,9652,Solar Panel 300W,Maintenance,8,"?171,204",Ibadan,Michael,No,POS,"?1,369,632",
6/1/2024,June,2024,2832,Accessories,Installation,3,"?315,155",Port Harcourt,Stella,No,Transfer,"?945,465",
12/14/2024,December,2024,8600,Inverter 3.5kVA,Maintenance,1,"?366,097",Enugu,Stella,Yes,POS,"?366,097",12/28/2024
12/31/2024,December,2024,6167,Battery 200Ah,Site Inspection,5,"?379,790",Kano,Michael,No,POS,"?1,898,950",
12/3/2024,December,2024,1432,Solar Panel 500W,Maintenance,4,"?190,509",Abuja,John,Yes,Cash,"?762,036",12/15/2024
7/12/2024,July,2024,5151,Battery 200Ah,Installation,8,"?438,248",Port Harcourt,Grace,Yes,Online Gateway,"?3,505,984",7/13/2024
11/5/2024,November,2024,7411,Battery 200Ah,Repair,6,"?314,966",Ibadan,Tunde,Yes,Cash,"?1,889,796",11/14/2024
6/11/2024,June,2024,2751,Accessories,Site Inspection,5,"?206,646",Enugu,John,Yes,Transfer,"?1,033,230",6/15/2024
7/26/2024,July,2024,5997,Accessories,Installation,9,"?133,026",Lagos,John,Yes,Transfer,"?1,197,234",8/6/2024
6/17/2024,June,2024,6720,Solar Panel 300W,Site Inspection,6,"?275,387",Kano,Tunde,Yes,Transfer,"?1,652,322",6/29/2024
6/9/2024,June,2024,8616,Charge Controller,Product Purchase,3,"?71,909",Abuja,John,No,POS,"?215,727",
3/8/2024,March,2024,1256,Charge Controller,Installation,6,"?57,786",Abuja,Michael,No,Online Gateway,"?346,716",
10/15/2024,October,2024,1671,Accessories,Product Purchase,4,"?407,062",Lagos,John,Yes,Online Gateway,"?1,628,248",10/22/2024
10/3/2024,October,2024,1489,Solar Panel 300W,Maintenance,5,"?205,614",Port Harcourt,John,Yes,Online Gateway,"?1,028,070",10/9/2024
10/30/2024,October,2024,7889,Solar Panel 300W,Installation,6,"?305,076",Ibadan,Grace,Yes,Cash,"?1,830,456",11/7/2024
5/14/2024,May,2024,3096,Solar Panel 300W,Product Purchase,9,"?201,518",Kano,John,No,Cash,"?1,813,662",
7/13/2024,July,2024,2682,Accessories,Repair,3,"?371,331",Kano,Michael,No,Transfer,"?1,113,993",
5/7/2024,May,2024,3460,Charge Controller,Maintenance,1,"?68,371",Enugu,Stella,Yes,Online Gateway,"?68,371",5/8/2024
2/2/2024,February,2024,5529,Solar Panel 300W,Installation,2,"?170,642",Kano,Ada,Yes,Online Gateway,"?341,284",2/7/2024
6/24/2024,June,2024,6121,Accessories,Installation,8,"?76,155",Abuja,Tunde,Yes,Cash,"?609,240",6/30/2024
1/22/2024,January,2024,2975,Solar Panel 500W,Repair,4,"?283,559",Port Harcourt,Tunde,Yes,POS,"?1,134,236",1/27/2024
8/25/2024,August,2024,4216,Solar Panel 500W,Repair,7,"?115,198",Lagos,Michael,No,Online Gateway,"?806,386",
6/6/2024,June,2024,5515,Inverter 3.5kVA,Product Purchase,2,"?53,227",Port Harcourt,Ada,Yes,Transfer,"?106,454",6/18/2024
2/7/2024,February,2024,6692,Solar Panel 500W,Product Purchase,8,"?339,242",Ibadan,John,No,Online Gateway,"?2,713,936",
8/17/2024,August,2024,5939,Battery 200Ah,Product Purchase,9,"?395,633",Ibadan,Grace,No,Cash,"?3,560,697",
12/30/2024,December,2024,6563,Inverter 3.5kVA,Site Inspection,7,"?66,807",Lagos,Tunde,Yes,Online Gateway,"?467,649",1/10/2025
2/20/2024,February,2024,3963,Solar Panel 500W,Maintenance,1,"?411,734",Abuja,John,Yes,Transfer,"?411,734",3/2/2024
9/20/2024,September,2024,5529,Battery 200Ah,Installation,2,"?36,460",Enugu,Grace,Yes,POS,"?72,920",9/27/2024
10/9/2024,October,2024,7786,Solar Panel 500W,Maintenance,9,"?319,584",Lagos,Michael,Yes,POS,"?2,876,256",10/23/2024
1/27/2024,January,2024,7200,Accessories,Repair,7,"?79,042",Enugu,Grace,No,Transfer,"?553,294",
8/13/2024,August,2024,1976,Battery 200Ah,Maintenance,3,"?341,768",Ibadan,Michael,No,Transfer,"?1,025,304",
10/3/2024,October,2024,8345,Solar Panel 300W,Maintenance,5,"?211,472",Abuja,Grace,No,Online Gateway,"?1,057,360",
10/12/2024,October,2024,1045,Accessories,Product Purchase,1,"?306,540",Port Harcourt,Michael,Yes,Online Gateway,"?306,540",10/24/2024
4/6/2024,April,2024,2193,Battery 200Ah,Repair,3,"?392,477",Ibadan,Stella,No,Cash,"?1,177,431",
10/10/2024,October,2024,5512,Accessories,Maintenance,4,"?401,573",Abuja,Michael,Yes,POS,"?1,606,292",10/14/2024
11/12/2024,November,2024,5943,Solar Panel 300W,Installation,4,"?94,935",Abuja,John,Yes,POS,"?379,740",11/24/2024
10/30/2024,October,2024,7282,Battery 200Ah,Product Purchase,7,"?225,312",Kano,Stella,Yes,Transfer,"?1,577,184",11/5/2024
5/26/2024,May,2024,1246,Battery 200Ah,Maintenance,5,"?16,698",Port Harcourt,John,No,Cash,"?83,490",
1/4/2024,January,2024,4219,Accessories,Repair,9,"?399,769",Abuja,Grace,Yes,Online Gateway,"?3,597,921",1/18/2024
2/4/2024,February,2024,9983,Solar Panel 500W,Installation,7,"?231,562",Lagos,Michael,Yes,Transfer,"?1,620,934",2/17/2024
7/10/2024,July,2024,1636,Battery 200Ah,Repair,2,"?191,645",Enugu,Stella,Yes,Transfer,"?383,290",7/11/2024
2/18/2024,February,2024,4775,Solar Panel 500W,Repair,8,"?51,194",Port Harcourt,Grace,No,Transfer,"?409,552",
1/17/2024,January,2024,3421,Battery 200Ah,Repair,2,"?59,664",Port Harcourt,Ada,No,POS,"?119,328",
6/20/2024,June,2024,5183,Charge Controller,Site Inspection,7,"?288,560",Ibadan,Michael,Yes,Online Gateway,"?2,019,920",6/24/2024
8/7/2024,August,2024,1712,Inverter 3.5kVA,Installation,5,"?60,384",Port Harcourt,Stella,No,Online Gateway,"?301,920",
6/6/2024,June,2024,6845,Solar Panel 500W,Repair,6,"?167,241",Port Harcourt,Grace,No,Transfer,"?1,003,446",
2/15/2024,February,2024,6323,Solar Panel 500W,Site Inspection,4,"?85,110",Kano,Stella,No,Transfer,"?340,440",
1/6/2024,January,2024,7032,Solar Panel 300W,Product Purchase,5,"?113,694",Port Harcourt,Stella,Yes,Cash,"?568,470",1/8/2024
4/8/2024,April,2024,4644,Charge Controller,Site Inspection,5,"?420,915",Enugu,Tunde,No,Online Gateway,"?2,104,575",
8/20/2024,August,2024,8773,Solar Panel 300W,Product Purchase,7,"?32,665",Enugu,Stella,Yes,Transfer,"?228,655",8/27/2024
2/6/2024,February,2024,3108,Charge Controller,Site Inspection,4,"?227,544",Enugu,Ada,No,Cash,"?910,176",
10/6/2024,October,2024,4614,Charge Controller,Repair,5,"?228,498",Abuja,Michael,No,Transfer,"?1,142,490",
12/14/2024,December,2024,7957,Accessories,Site Inspection,4,"?115,026",Lagos,Michael,No,POS,"?460,104",
10/28/2024,October,2024,6279,Accessories,Site Inspection,4,"?193,071",Enugu,Michael,Yes,Transfer,"?772,284",10/29/2024
6/29/2024,June,2024,5332,Accessories,Repair,8,"?32,341",Kano,Stella,Yes,POS,"?258,728",7/3/2024
4/4/2024,April,2024,4900,Battery 200Ah,Product Purchase,5,"?250,234",Kano,Michael,No,Online Gateway,"?1,251,170",
4/8/2024,April,2024,8939,Solar Panel 300W,Repair,9,"?237,918",Kano,Ada,Yes,Transfer,"?2,141,262",4/13/2024
7/6/2024,July,2024,7963,Inverter 3.5kVA,Installation,5,"?185,277",Kano,Tunde,No,Online Gateway,"?926,385",
4/25/2024,April,2024,5568,Charge Controller,Site Inspection,8,"?64,914",Ibadan,Ada,No,Online Gateway,"?519,312",
7/9/2024,July,2024,8838,Charge Controller,Installation,3,"?348,276",Kano,Tunde,No,Online Gateway,"?1,044,828",
9/9/2024,September,2024,2845,Solar Panel 500W,Repair,7,"?283,093",Ibadan,Michael,No,POS,"?1,981,651",
6/9/2024,June,2024,1382,Battery 200Ah,Repair,1,"?323,928",Ibadan,Grace,Yes,Online Gateway,"?323,928",6/10/2024
9/12/2024,September,2024,5112,Inverter 3.5kVA,Maintenance,5,"?271,507",Port Harcourt,John,Yes,Online Gateway,"?1,357,535",9/20/2024
11/18/2024,November,2024,8069,Accessories,Installation,2,"?267,022",Lagos,Tunde,Yes,POS,"?534,044",11/21/2024
5/7/2024,May,2024,4810,Charge Controller,Maintenance,8,"?21,621",Port Harcourt,Ada,Yes,Transfer,"?172,968",5/15/2024
1/18/2024,January,2024,2509,Solar Panel 500W,Installation,6,"?255,179",Ibadan,Ada,No,Online Gateway,"?1,531,074",
10/7/2024,October,2024,8573,Solar Panel 300W,Maintenance,5,"?76,037",Port Harcourt,Grace,Yes,Cash,"?380,185",10/10/2024
8/10/2024,August,2024,2578,Charge Controller,Maintenance,3,"?214,497",Abuja,John,Yes,POS,"?643,491",8/17/2024
2/23/2024,February,2024,1879,Solar Panel 500W,Installation,1,"?186,617",Kano,Tunde,Yes,POS,"?186,617",3/1/2024
2/27/2024,February,2024,3162,Solar Panel 300W,Repair,8,"?229,334",Kano,Tunde,Yes,Transfer,"?1,834,672",3/12/2024
11/18/2024,November,2024,8714,Battery 200Ah,Product Purchase,5,"?20,514",Ibadan,Ada,No,Cash,"?102,570",
12/25/2024,December,2024,2359,Accessories,Repair,9,"?317,127",Port Harcourt,Tunde,Yes,POS,"?2,854,143",1/8/2025
6/22/2024,June,2024,5431,Solar Panel 300W,Product Purchase,7,"?305,800",Abuja,John,Yes,Transfer,"?2,140,600",6/25/2024
10/6/2024,October,2024,9148,Charge Controller,Installation,1,"?370,765",Abuja,Tunde,No,Online Gateway,"?370,765",
4/23/2024,April,2024,4960,Inverter 3.5kVA,Site Inspection,1,"?365,682",Enugu,Tunde,No,Online Gateway,"?365,682",
10/14/2024,October,2024,4811,Solar Panel 300W,Repair,7,"?161,353",Abuja,John,No,POS,"?1,129,471",
12/7/2024,December,2024,5242,Inverter 3.5kVA,Maintenance,7,"?177,543",Ibadan,Michael,No,Transfer,"?1,242,801",
5/30/2024,May,2024,5217,Inverter 3.5kVA,Repair,9,"?153,825",Enugu,Tunde,Yes,Online Gateway,"?1,384,425",6/10/2024
5/6/2024,May,2024,1080,Solar Panel 300W,Installation,2,"?154,813",Port Harcourt,Grace,No,Online Gateway,"?309,626",
6/3/2024,June,2024,3732,Battery 200Ah,Site Inspection,7,"?82,541",Abuja,Ada,No,Transfer,"?577,787",
9/29/2024,September,2024,8833,Solar Panel 300W,Site Inspection,2,"?267,631",Abuja,Stella,No,Online Gateway,"?535,262",
4/13/2024,April,2024,3709,Solar Panel 500W,Repair,2,"?197,407",Port Harcourt,Ada,Yes,Online Gateway,"?394,814",4/18/2024
10/25/2024,October,2024,3422,Accessories,Repair,5,"?304,285",Port Harcourt,Grace,Yes,Cash,"?1,521,425",11/4/2024
9/2/2024,September,2024,4641,Inverter 3.5kVA,Repair,9,"?253,326",Kano,Ada,Yes,Transfer,"?2,279,934",9/13/2024
6/24/2024,June,2024,1667,Accessories,Installation,9,"?156,189",Lagos,Michael,Yes,Online Gateway,"?1,405,701",7/3/2024
2/8/2024,February,2024,3496,Charge Controller,Product Purchase,1,"?367,366",Lagos,Michael,Yes,Cash,"?367,366",2/9/2024
6/18/2024,June,2024,4499,Inverter 3.5kVA,Product Purchase,7,"?16,823",Abuja,Ada,No,Online Gateway,"?117,761",
9/3/2024,September,2024,9080,Charge Controller,Maintenance,3,"?35,005",Port Harcourt,Tunde,Yes,Transfer,"?105,015",9/13/2024
1/26/2024,January,2024,7823,Solar Panel 500W,Installation,1,"?147,210",Kano,Ada,Yes,Transfer,"?147,210",1/31/2024
12/20/2024,December,2024,2189,Solar Panel 500W,Site Inspection,2,"?180,560",Ibadan,Grace,Yes,Online Gateway,"?361,120",12/29/2024
11/1/2024,November,2024,7604,Accessories,Maintenance,6,"?64,875",Lagos,Tunde,No,POS,"?389,250",
1/13/2024,January,2024,9650,Solar Panel 500W,Site Inspection,2,"?431,231",Enugu,John,No,Cash,"?862,462",
11/11/2024,November,2024,2025,Solar Panel 300W,Site Inspection,2,"?148,484",Lagos,John,No,Online Gateway,"?296,968",
11/8/2024,November,2024,8785,Inverter 3.5kVA,Repair,4,"?94,331",Port Harcourt,Michael,No,POS,"?377,324",
2/5/2024,February,2024,1071,Charge Controller,Site Inspection,3,"?114,070",Ibadan,Stella,Yes,Cash,"?342,210",2/7/2024
6/21/2024,June,2024,6546,Accessories,Site Inspection,8,"?290,263",Lagos,Stella,No,Cash,"?2,322,104",
1/20/2024,January,2024,3685,Accessories,Installation,8,"?288,717",Kano,Grace,No,POS,"?2,309,736",
11/16/2024,November,2024,8372,Solar Panel 500W,Repair,6,"?385,800",Lagos,Michael,No,Cash,"?2,314,800",
9/20/2024,September,2024,2848,Solar Panel 500W,Repair,4,"?90,021",Port Harcourt,John,Yes,Cash,"?360,084",9/22/2024
5/21/2024,May,2024,3022,Charge Controller,Maintenance,7,"?435,159",Port Harcourt,Michael,Yes,Online Gateway,"?3,046,113",5/29/2024
5/22/2024,May,2024,7338,Inverter 3.5kVA,Repair,9,"?19,017",Enugu,John,Yes,POS,"?171,153",6/3/2024
4/1/2024,April,2024,4741,Inverter 3.5kVA,Product Purchase,2,"?183,110",Enugu,Tunde,No,Online Gateway,"?366,220",
12/19/2024,December,2024,2298,Accessories,Installation,6,"?197,182",Ibadan,Grace,Yes,Online Gateway,"?1,183,092",12/25/2024
11/17/2024,November,2024,5102,Charge Controller,Maintenance,7,"?236,120",Lagos,John,Yes,Cash,"?1,652,840",11/20/2024
10/14/2024,October,2024,1904,Accessories,Product Purchase,1,"?437,013",Ibadan,John,No,POS,"?437,013",
8/2/2024,August,2024,4026,Battery 200Ah,Site Inspection,6,"?155,258",Lagos,John,Yes,Transfer,"?931,548",8/8/2024
12/7/2024,December,2024,7709,Inverter 3.5kVA,Product Purchase,8,"?389,226",Abuja,Stella,Yes,POS,"?3,113,808",12/18/2024
2/20/2024,February,2024,5711,Charge Controller,Maintenance,7,"?299,925",Lagos,John,No,Cash,"?2,099,475",
6/1/2024,June,2024,9021,Charge Controller,Repair,2,"?115,155",Port Harcourt,Ada,Yes,Transfer,"?230,310",6/15/2024
7/4/2024,July,2024,6969,Accessories,Installation,2,"?173,624",Port Harcourt,Tunde,Yes,Online Gateway,"?347,248",7/12/2024
3/3/2024,March,2024,3620,Solar Panel 500W,Maintenance,4,"?152,982",Abuja,Stella,Yes,Transfer,"?611,928",3/10/2024
7/8/2024,July,2024,3646,Charge Controller,Product Purchase,5,"?18,871",Lagos,Ada,Yes,Transfer,"?94,355",7/22/2024
5/4/2024,May,2024,5865,Accessories,Product Purchase,5,"?29,627",Lagos,Stella,No,POS,"?148,135",
5/29/2024,May,2024,8345,Solar Panel 300W,Maintenance,2,"?43,586",Port Harcourt,Stella,No,Online Gateway,"?87,172",
